transaction_id,date,product,category,region,customer_type,quantity,unit_price,discount,revenue,cost,profit,payment_method,salesperson
TX03753,2026-05-04,Smart Blender 1200W,Home Appliances,East,Returning,7,6800,10,42840.0,27608.0,15232.0,Card,Siddharth Rao
TX03754,2026-04-29,Robotic Vacuum X,Home Appliances,East,New,3,26000,5,74100.0,54600.0,19500.0,Net Banking,Vikas Verma
TX03755,2026-07-22,Pro Runner Shoes,Footwear,East,New,2,6500,8,11960.0,6240.0,5720.0,Card,Priya Patel
TX03756,2026-07-27,Portable SSD 2TB,Electronics,South,Returning,6,12500,5,71250.0,52500.0,18750.0,Net Banking,Kavita Reddy
TX03757,2026-02-08,Laptop Pro 15,Electronics,West,Returning,3,68000,0,204000.0,159120.0,44880.0,Card,Ananya Roy
TX03758,2026-06-30,Running Jacket Pro,Clothing,Central,Returning,1,4800,5,4560.0,2160.0,2400.0,UPI,Ananya Roy
TX03759,2026-03-25,Tablet Pro 11,Electronics,North,Returning,1,38000,0,38000.0,28500.0,9500.0,Net Banking,Rahul Sharma
TX03760,2026-07-28,Gaming Mouse 8K,Electronics,North,Returning,8,3200,0,25600.0,14080.0,11520.0,Card,Amit Kumar
TX03761,2026-06-20,Bookshelf Wooden,Furniture,North,Returning,1,8900,0,8900.0,5162.0,3738.0,Cash,Priya Patel
TX03762,2026-02-10,Smartphone X,Electronics,Central,New,2,42000,0,84000.0,60480.0,23520.0,UPI,Neha Singh
TX03763,2026-04-25,Electric Kettle Stainless,Home Appliances,South,New,4,2400,5,9120.0,4992.0,4128.0,Card,Kavita Reddy
TX03764,2026-02-19,Windbreaker Hooded,Clothing,Central,New,4,3800,8,13984.0,6992.0,6992.0,UPI,Vikas Verma
TX03765,2026-05-02,Leather Slim Wallet,Accessories,South,New,3,1400,15,3570.0,1596.0,1974.0,UPI,Ananya Roy
TX03766,2026-04-24,Monitor Arm Dual Mount,Furniture,West,New,1,4200,5,3990.0,2100.0,1890.0,UPI,Ananya Roy
TX03767,2026-04-15,Wireless Earbuds,Electronics,East,Returning,3,4500,8,12420.0,8100.0,4320.0,UPI,Ananya Roy
TX03768,2026-03-09,Tablet Pro 11,Electronics,Central,Returning,3,38000,10,102600.0,85500.0,17100.0,UPI,Ananya Roy
TX03769,2026-02-25,Wireless Earbuds,Electronics,East,Returning,2,4500,0,9000.0,5400.0,3600.0,Net Banking,Kavita Reddy
TX03770,2026-04-17,Denim Pants Premium,Clothing,South,New,2,2900,0,5800.0,2436.0,3364.0,Cash,Amit Kumar
TX03771,2026-06-02,Robotic Vacuum X,Home Appliances,West,Returning,8,26000,0,208000.0,145600.0,62400.0,Card,Amit Kumar
TX03772,2026-04-18,Tablet Pro 11,Electronics,North,Returning,4,38000,0,152000.0,114000.0,38000.0,Net Banking,Amit Kumar
TX03773,2026-04-14,Denim Pants Premium,Clothing,North,Returning,4,2900,20,9280.0,4872.0,4408.0,UPI,Vikas Verma
TX03774,2026-07-15,Smartphone X,Electronics,East,New,1,42000,10,37800.0,30240.0,7560.0,Net Banking,Ananya Roy
TX03775,2026-07-19,Portable SSD 2TB,Electronics,South,Returning,1,12500,8,11500.0,8750.0,2750.0,UPI,Kavita Reddy
TX03776,2026-07-06,Mesh Task Chair,Furniture,North,Returning,4,7500,12,26400.0,18000.0,8400.0,UPI,Siddharth Rao
TX03777,2026-02-03,Smart Watch Series 7,Electronics,East,Returning,2,18500,0,37000.0,25160.0,11840.0,UPI,Neha Singh
TX03778,2026-04-09,Laptop Sleeve 15,Accessories,West,Returning,4,1100,0,4400.0,1540.0,2860.0,Card,Siddharth Rao
TX03779,2026-07-28,Ergonomic Office Chair,Furniture,Central,Returning,7,14500,0,101500.0,62930.0,38570.0,Card,Vikas Verma
TX03780,2026-03-05,Gaming Mouse 8K,Electronics,West,New,2,3200,8,5888.0,3520.0,2368.0,Cash,Neha Singh
TX03781,2026-06-09,Smart Watch Series 7,Electronics,Central,New,3,18500,5,52725.0,37740.0,14985.0,UPI,Rahul Sharma
TX03782,2026-03-14,MagSafe Power Bank,Accessories,Central,New,1,3200,5,3040.0,1664.0,1376.0,Card,Vikas Verma
TX03783,2026-05-04,Portable SSD 2TB,Electronics,North,Returning,2,12500,8,23000.0,17500.0,5500.0,Cash,Rahul Sharma
TX03784,2026-06-12,4K Streaming WebCam,Electronics,North,New,3,7800,5,22230.0,14508.0,7722.0,Card,Neha Singh
TX03785,2026-02-25,Casual Leather Loafers,Footwear,Central,New,4,4200,12,14784.0,8400.0,6384.0,Card,Kavita Reddy
TX03786,2026-02-14,Cotton Polo Shirt,Clothing,Central,Returning,2,1600,12,2816.0,1280.0,1536.0,UPI,Neha Singh
TX03787,2026-07-27,Smart Watch Series 7,Electronics,East,Returning,8,18500,0,148000.0,100640.0,47360.0,UPI,Rahul Sharma
TX03788,2026-03-01,Monitor Arm Dual Mount,Furniture,West,Returning,1,4200,10,3780.0,2100.0,1680.0,Net Banking,Vikas Verma
TX03789,2026-04-09,Air Purifier Pro,Home Appliances,South,Returning,2,16500,0,33000.0,21780.0,11220.0,Card,Siddharth Rao
TX03790,2026-04-30,Tablet Pro 11,Electronics,West,Returning,6,38000,10,205200.0,171000.0,34200.0,UPI,Kavita Reddy
TX03791,2026-03-11,Bookshelf Wooden,Furniture,North,New,2,8900,0,17800.0,10324.0,7476.0,UPI,Neha Singh
TX03792,2026-07-20,Leather Slim Wallet,Accessories,Central,Returning,2,1400,0,2800.0,1064.0,1736.0,Net Banking,Rahul Sharma
TX03793,2026-04-22,Casual Leather Loafers,Footwear,Central,Returning,4,4200,10,15120.0,8400.0,6720.0,Card,Siddharth Rao
TX03794,2026-03-25,Tablet Pro 11,Electronics,South,Returning,1,38000,0,38000.0,28500.0,9500.0,Card,Vikas Verma
TX03795,2026-05-15,Electric Kettle Stainless,Home Appliances,South,Returning,3,2400,20,5760.0,3744.0,2016.0,UPI,Kavita Reddy
TX03796,2026-02-16,Smartphone X,Electronics,East,Returning,6,42000,5,239400.0,181440.0,57960.0,UPI,Rahul Sharma
TX03797,2026-06-29,Leather Slim Wallet,Accessories,West,New,1,1400,5,1330.0,532.0,798.0,UPI,Amit Kumar
TX03798,2026-03-28,Cotton Polo Shirt,Clothing,North,New,4,1600,0,6400.0,2560.0,3840.0,Card,Kavita Reddy
TX03799,2026-04-17,Denim Pants Premium,Clothing,Central,Returning,4,2900,8,10672.0,4872.0,5800.0,Card,Neha Singh
TX03800,2026-05-31,Formal Suit Blazer,Clothing,East,New,4,11500,0,46000.0,25300.0,20700.0,Card,Ananya Roy
TX03801,2026-06-19,4K Streaming WebCam,Electronics,West,Returning,6,7800,8,43056.0,29016.0,14040.0,UPI,Priya Patel
TX03802,2026-03-27,Gaming Mouse 8K,Electronics,Central,Returning,1,3200,15,2720.0,1760.0,960.0,Net Banking,Amit Kumar
TX03803,2026-04-02,Pro Runner Shoes,Footwear,East,Returning,4,6500,5,24700.0,12480.0,12220.0,Card,Siddharth Rao
TX03804,2026-06-25,Executive Desk,Furniture,North,New,1,28000,0,28000.0,18200.0,9800.0,Card,Siddharth Rao
TX03805,2026-04-07,Casual Leather Loafers,Footwear,South,New,4,4200,12,14784.0,8400.0,6384.0,UPI,Siddharth Rao
TX03806,2026-06-03,Running Jacket Pro,Clothing,North,New,1,4800,0,4800.0,2160.0,2640.0,UPI,Priya Patel
TX03807,2026-05-29,Formal Suit Blazer,Clothing,South,New,4,11500,5,43700.0,25300.0,18400.0,UPI,Vikas Verma
TX03808,2026-05-03,Laptop Sleeve 15,Accessories,South,Returning,2,1100,8,2024.0,770.0,1254.0,UPI,Priya Patel
TX03809,2026-05-06,Casual Leather Loafers,Footwear,North,New,3,4200,8,11592.0,6300.0,5292.0,Card,Priya Patel
TX03810,2026-02-19,Smart Blender 1200W,Home Appliances,East,New,3,6800,5,19380.0,11832.0,7548.0,UPI,Neha Singh
TX03811,2026-05-08,Wireless Earbuds,Electronics,North,Returning,7,4500,8,28980.0,18900.0,10080.0,UPI,Ananya Roy
TX03812,2026-04-29,Formal Suit Blazer,Clothing,West,New,3,11500,12,30360.0,18975.0,11385.0,UPI,Siddharth Rao
TX03813,2026-06-09,Monitor Arm Dual Mount,Furniture,South,Returning,4,4200,5,15960.0,8400.0,7560.0,UPI,Vikas Verma
TX03814,2026-02-07,Executive Desk,Furniture,South,Returning,5,28000,8,128800.0,91000.0,37800.0,UPI,Ananya Roy
TX03815,2026-06-26,Coffee Maker Deluxe,Home Appliances,West,Returning,1,12800,0,12800.0,8192.0,4608.0,Net Banking,Priya Patel
TX03816,2026-02-24,Smart Blender 1200W,Home Appliances,East,New,4,6800,10,24480.0,15776.0,8704.0,Net Banking,Siddharth Rao
TX03817,2026-07-01,Travel Backpack 30L,Accessories,Central,Returning,2,3500,8,6440.0,3150.0,3290.0,Card,Kavita Reddy
TX03818,2026-03-26,Robotic Vacuum X,Home Appliances,West,New,3,26000,8,71760.0,54600.0,17160.0,Cash,Ananya Roy
TX03819,2026-07-24,Casual Leather Loafers,Footwear,North,Returning,4,4200,0,16800.0,8400.0,8400.0,Card,Priya Patel
TX03820,2026-05-16,Air Purifier Pro,Home Appliances,North,New,2,16500,5,31350.0,21780.0,9570.0,Card,Vikas Verma
TX03821,2026-02-05,Monitor Arm Dual Mount,Furniture,South,Returning,5,4200,5,19950.0,10500.0,9450.0,UPI,Kavita Reddy
TX03822,2026-05-30,Monitor 27 Ultra,Electronics,North,New,4,24000,12,84480.0,67200.0,17280.0,UPI,Ananya Roy
TX03823,2026-03-04,Cotton Polo Shirt,Clothing,West,Returning,6,1600,0,9600.0,3840.0,5760.0,Card,Siddharth Rao
TX03824,2026-05-21,Formal Suit Blazer,Clothing,South,Returning,8,11500,10,82800.0,50600.0,32200.0,Card,Ananya Roy
TX03825,2026-05-23,Noise Cancelling Headphones,Electronics,East,New,1,14500,15,12325.0,9425.0,2900.0,UPI,Priya Patel
TX03826,2026-07-16,Casual Leather Loafers,Footwear,North,New,3,4200,8,11592.0,6300.0,5292.0,UPI,Amit Kumar
TX03827,2026-04-01,Windbreaker Hooded,Clothing,West,Returning,4,3800,5,14440.0,6992.0,7448.0,Cash,Siddharth Rao
TX03828,2026-04-13,Laptop Sleeve 15,Accessories,East,Returning,1,1100,0,1100.0,385.0,715.0,UPI,Kavita Reddy
TX03829,2026-06-23,Mechanical RGB Keyboard,Electronics,North,Returning,5,6200,8,28520.0,17980.0,10540.0,UPI,Siddharth Rao
TX03830,2026-02-20,Monitor Arm Dual Mount,Furniture,North,New,3,4200,5,11970.0,6300.0,5670.0,UPI,Vikas Verma
TX03831,2026-03-17,Monitor Arm Dual Mount,Furniture,South,New,2,4200,10,7560.0,4200.0,3360.0,Cash,Neha Singh
TX03832,2026-07-14,Standing Desk Dual Engine,Furniture,East,Returning,8,34000,8,250240.0,184960.0,65280.0,Cash,Kavita Reddy
TX03833,2026-06-27,Gaming Mouse 8K,Electronics,West,New,2,3200,5,6080.0,3520.0,2560.0,UPI,Vikas Verma
TX03834,2026-07-14,Trail Hiking Boots,Footwear,Central,Returning,2,8400,0,16800.0,8736.0,8064.0,Card,Priya Patel
TX03835,2026-06-15,Trail Hiking Boots,Footwear,Central,Returning,5,8400,0,42000.0,21840.0,20160.0,Card,Rahul Sharma
TX03836,2026-06-05,Gaming Mouse 8K,Electronics,North,New,1,3200,0,3200.0,1760.0,1440.0,UPI,Vikas Verma
TX03837,2026-05-09,Smart Watch Series 7,Electronics,Central,Returning,4,18500,0,74000.0,50320.0,23680.0,Card,Ananya Roy
TX03838,2026-04-19,Ergonomic Office Chair,Furniture,West,New,4,14500,0,58000.0,35960.0,22040.0,Card,Ananya Roy
TX03839,2026-03-20,Monitor Arm Dual Mount,Furniture,East,Returning,8,4200,15,28560.0,16800.0,11760.0,Card,Kavita Reddy
TX03840,2026-05-29,Laptop Pro 15,Electronics,North,Returning,2,68000,8,125120.0,106080.0,19040.0,UPI,Amit Kumar
TX03841,2026-04-27,Mechanical RGB Keyboard,Electronics,North,Returning,1,6200,5,5890.0,3596.0,2294.0,UPI,Amit Kumar
TX03842,2026-05-15,Travel Backpack 30L,Accessories,East,Returning,7,3500,8,22540.0,11025.0,11515.0,UPI,Rahul Sharma
TX03843,2026-03-10,Pro Runner Shoes,Footwear,South,Returning,4,6500,5,24700.0,12480.0,12220.0,UPI,Ananya Roy
TX03844,2026-05-29,Wireless Earbuds,Electronics,South,New,2,4500,15,7650.0,5400.0,2250.0,Card,Rahul Sharma
TX03845,2026-02-04,Executive Desk,Furniture,West,Returning,1,28000,10,25200.0,18200.0,7000.0,Card,Rahul Sharma
TX03846,2026-05-26,Monitor 27 Ultra,Electronics,West,Returning,1,24000,26,17760.0,16800.0,960.0,Card,Siddharth Rao
TX03847,2026-07-31,Pro Runner Shoes,Footwear,West,Returning,4,6500,0,26000.0,12480.0,13520.0,Card,Rahul Sharma
TX03848,2026-06-27,Laptop Sleeve 15,Accessories,North,Returning,3,1100,8,3036.0,1155.0,1881.0,Card,Kavita Reddy
TX03849,2026-04-19,Casual Leather Loafers,Footwear,West,Returning,3,4200,8,11592.0,6300.0,5292.0,UPI,Kavita Reddy
TX03850,2026-04-15,Running Jacket Pro,Clothing,West,New,4,4800,0,19200.0,8640.0,10560.0,Card,Ananya Roy
TX03851,2026-07-24,Running Jacket Pro,Clothing,North,Returning,3,4800,5,13680.0,6480.0,7200.0,UPI,Vikas Verma
TX03852,2026-06-08,Travel Backpack 30L,Accessories,East,New,1,3500,0,3500.0,1575.0,1925.0,UPI,Amit Kumar
TX03853,2026-03-11,Tablet Pro 11,Electronics,North,Returning,7,38000,8,244720.0,199500.0,45220.0,Net Banking,Rahul Sharma
TX03854,2026-03-28,Noise Cancelling Headphones,Electronics,West,New,3,14500,0,43500.0,28275.0,15225.0,Net Banking,Ananya Roy
TX03855,2026-05-25,Bookshelf Wooden,Furniture,North,Returning,1,8900,20,7120.0,5162.0,1958.0,Card,Vikas Verma
TX03856,2026-02-11,Robotic Vacuum X,Home Appliances,North,New,3,26000,0,78000.0,54600.0,23400.0,UPI,Kavita Reddy
TX03857,2026-05-14,Travel Backpack 30L,Accessories,South,New,2,3500,5,6650.0,3150.0,3500.0,Card,Rahul Sharma
TX03858,2026-02-16,Coffee Maker Deluxe,Home Appliances,West,Returning,7,12800,8,82432.0,57344.0,25088.0,Card,Neha Singh
TX03859,2026-03-22,Noise Cancelling Headphones,Electronics,East,New,3,14500,0,43500.0,28275.0,15225.0,Card,Ananya Roy
TX03860,2026-07-29,Electric Kettle Stainless,Home Appliances,North,Returning,4,2400,5,9120.0,4992.0,4128.0,Cash,Neha Singh
TX03861,2026-06-08,Ergonomic Office Chair,Furniture,North,Returning,4,14500,0,58000.0,35960.0,22040.0,UPI,Neha Singh
TX03862,2026-06-01,Tablet Pro 11,Electronics,North,Returning,5,38000,0,190000.0,142500.0,47500.0,UPI,Rahul Sharma
TX03863,2026-03-25,Casual Leather Loafers,Footwear,North,New,2,4200,12,7392.0,4200.0,3192.0,UPI,Priya Patel
TX03864,2026-07-12,Laptop Sleeve 15,Accessories,North,New,4,1100,8,4048.0,1540.0,2508.0,Net Banking,Amit Kumar
TX03865,2026-05-04,Leather Slim Wallet,Accessories,Central,Returning,1,1400,0,1400.0,532.0,868.0,UPI,Priya Patel
TX03866,2026-07-02,MagSafe Power Bank,Accessories,West,Returning,6,3200,10,17280.0,9984.0,7296.0,Card,Priya Patel
TX03867,2026-06-03,Smart Blender 1200W,Home Appliances,East,New,1,6800,12,5984.0,3944.0,2040.0,Card,Siddharth Rao
TX03868,2026-04-17,Air Purifier Pro,Home Appliances,West,New,3,16500,8,45540.0,32670.0,12870.0,Card,Priya Patel
TX03869,2026-05-06,Leather Slim Wallet,Accessories,West,Returning,4,1400,5,5320.0,2128.0,3192.0,Card,Siddharth Rao
TX03870,2026-04-16,Smartphone X,Electronics,South,Returning,8,42000,0,336000.0,241920.0,94080.0,Net Banking,Siddharth Rao
TX03871,2026-06-14,MagSafe Power Bank,Accessories,South,New,2,3200,5,6080.0,3328.0,2752.0,Card,Rahul Sharma
TX03872,2026-03-29,Trail Hiking Boots,Footwear,East,Returning,4,8400,8,30912.0,17472.0,13440.0,UPI,Ananya Roy
TX03873,2026-02-06,Monitor Arm Dual Mount,Furniture,North,Returning,6,4200,10,22680.0,12600.0,10080.0,Cash,Siddharth Rao
TX03874,2026-04-30,Air Purifier Pro,Home Appliances,West,Returning,1,16500,0,16500.0,10890.0,5610.0,UPI,Siddharth Rao
TX03875,2026-05-23,MagSafe Power Bank,Accessories,South,Returning,1,3200,5,3040.0,1664.0,1376.0,Card,Vikas Verma
TX03876,2026-06-07,Smart Blender 1200W,Home Appliances,East,Returning,7,6800,0,47600.0,27608.0,19992.0,Card,Ananya Roy
TX03877,2026-07-08,Smart Watch Series 7,Electronics,Central,New,3,18500,0,55500.0,37740.0,17760.0,UPI,Kavita Reddy
TX03878,2026-05-09,Portable SSD 2TB,Electronics,North,New,4,12500,0,50000.0,35000.0,15000.0,Card,Vikas Verma
TX03879,2026-03-25,Smart Blender 1200W,Home Appliances,North,Returning,6,6800,12,35904.0,23664.0,12240.0,UPI,Neha Singh
TX03880,2026-06-23,Coffee Maker Deluxe,Home Appliances,South,Returning,7,12800,5,85120.0,57344.0,27776.0,Card,Ananya Roy
TX03881,2026-03-23,Wireless Earbuds,Electronics,South,Returning,4,4500,0,18000.0,10800.0,7200.0,UPI,Priya Patel
TX03882,2026-02-05,4K Streaming WebCam,Electronics,West,Returning,4,7800,5,29640.0,19344.0,10296.0,UPI,Amit Kumar
TX03883,2026-05-01,Robotic Vacuum X,Home Appliances,West,Returning,3,26000,0,78000.0,54600.0,23400.0,Card,Vikas Verma
TX03884,2026-06-10,Casual Leather Loafers,Footwear,South,New,1,4200,5,3990.0,2100.0,1890.0,UPI,Priya Patel
TX03885,2026-06-29,Gaming Mouse 8K,Electronics,North,New,4,3200,5,12160.0,7040.0,5120.0,Net Banking,Rahul Sharma
TX03886,2026-05-25,Standing Desk Dual Engine,Furniture,Central,Returning,7,34000,0,238000.0,161840.0,76160.0,Net Banking,Kavita Reddy
TX03887,2026-06-23,Executive Desk,Furniture,West,Returning,6,28000,8,154560.0,109200.0,45360.0,UPI,Kavita Reddy
TX03888,2026-05-22,Tablet Pro 11,Electronics,West,Returning,1,38000,27,27740.0,28500.0,-760.0,UPI,Priya Patel
TX03889,2026-05-18,Denim Pants Premium,Clothing,Central,Returning,6,2900,8,16008.0,7308.0,8700.0,Card,Rahul Sharma
TX03890,2026-04-15,Coffee Maker Deluxe,Home Appliances,West,Returning,5,12800,5,60800.0,40960.0,19840.0,Net Banking,Vikas Verma
TX03891,2026-04-07,Leather Slim Wallet,Accessories,West,Returning,4,1400,5,5320.0,2128.0,3192.0,Card,Rahul Sharma
TX03892,2026-04-25,Noise Cancelling Headphones,Electronics,East,Returning,6,14500,5,82650.0,56550.0,26100.0,UPI,Priya Patel
TX03893,2026-06-22,Executive Desk,Furniture,South,Returning,5,28000,8,128800.0,91000.0,37800.0,UPI,Neha Singh
TX03894,2026-05-25,Running Jacket Pro,Clothing,North,New,1,4800,8,4416.0,2160.0,2256.0,UPI,Ananya Roy
TX03895,2026-07-09,Standing Desk Dual Engine,Furniture,East,New,3,34000,0,102000.0,69360.0,32640.0,UPI,Siddharth Rao
TX03896,2026-04-13,Electric Kettle Stainless,Home Appliances,West,Returning,3,2400,0,7200.0,3744.0,3456.0,UPI,Neha Singh
TX03897,2026-05-03,Mesh Task Chair,Furniture,East,Returning,3,7500,20,18000.0,13500.0,4500.0,UPI,Priya Patel
TX03898,2026-07-26,Coffee Maker Deluxe,Home Appliances,South,Returning,8,12800,0,102400.0,65536.0,36864.0,Card,Rahul Sharma
TX03899,2026-03-26,Formal Suit Blazer,Clothing,West,New,3,11500,5,32775.0,18975.0,13800.0,UPI,Vikas Verma
TX03900,2026-07-01,Tablet Pro 11,Electronics,North,New,4,38000,0,152000.0,114000.0,38000.0,UPI,Priya Patel
TX03901,2026-07-19,Smart Watch Series 7,Electronics,South,New,1,18500,10,16650.0,12580.0,4070.0,UPI,Neha Singh
TX03902,2026-06-28,Electric Kettle Stainless,Home Appliances,West,Returning,7,2400,8,15456.0,8736.0,6720.0,Card,Priya Patel
TX03903,2026-07-14,Monitor 27 Ultra,Electronics,North,Returning,2,24000,0,48000.0,33600.0,14400.0,Card,Neha Singh
TX03904,2026-03-28,Air Purifier Pro,Home Appliances,North,Returning,7,16500,0,115500.0,76230.0,39270.0,Cash,Ananya Roy
TX03905,2026-04-22,Laptop Pro 15,Electronics,West,New,3,68000,10,183600.0,159120.0,24480.0,Card,Rahul Sharma
TX03906,2026-02-28,Smartphone X,Electronics,North,Returning,6,42000,10,226800.0,181440.0,45360.0,UPI,Priya Patel
TX03907,2026-05-07,Tablet Pro 11,Electronics,South,Returning,2,38000,5,72200.0,57000.0,15200.0,Card,Priya Patel
TX03908,2026-03-21,Electric Kettle Stainless,Home Appliances,East,Returning,1,2400,12,2112.0,1248.0,864.0,UPI,Priya Patel
TX03909,2026-07-22,Bookshelf Wooden,Furniture,West,Returning,8,8900,0,71200.0,41296.0,29904.0,UPI,Kavita Reddy
TX03910,2026-02-20,Travel Backpack 30L,Accessories,North,New,3,3500,8,9660.0,4725.0,4935.0,UPI,Neha Singh
TX03911,2026-03-14,Air Purifier Pro,Home Appliances,North,Returning,2,16500,8,30360.0,21780.0,8580.0,UPI,Neha Singh
TX03912,2026-03-26,Noise Cancelling Headphones,Electronics,North,New,3,14500,0,43500.0,28275.0,15225.0,UPI,Vikas Verma
TX03913,2026-02-11,Tablet Pro 11,Electronics,Central,Returning,8,38000,12,267520.0,228000.0,39520.0,UPI,Kavita Reddy
TX03914,2026-06-07,Air Purifier Pro,Home Appliances,East,New,2,16500,8,30360.0,21780.0,8580.0,UPI,Rahul Sharma
TX03915,2026-05-11,Electric Kettle Stainless,Home Appliances,North,Returning,3,2400,12,6336.0,3744.0,2592.0,Card,Amit Kumar
TX03916,2026-02-09,Bookshelf Wooden,Furniture,Central,Returning,6,8900,12,46992.0,30972.0,16020.0,UPI,Kavita Reddy
TX03917,2026-07-23,Smart Watch Series 7,Electronics,North,New,4,18500,0,74000.0,50320.0,23680.0,Card,Priya Patel
TX03918,2026-03-04,Noise Cancelling Headphones,Electronics,West,Returning,4,14500,12,51040.0,37700.0,13340.0,Card,Neha Singh
TX03919,2026-03-23,Tablet Pro 11,Electronics,North,New,4,38000,5,144400.0,114000.0,30400.0,Net Banking,Rahul Sharma
TX03920,2026-05-21,4K Streaming WebCam,Electronics,North,Returning,6,7800,8,43056.0,29016.0,14040.0,Card,Priya Patel
TX03921,2026-02-06,Robotic Vacuum X,Home Appliances,East,Returning,7,26000,10,163800.0,127400.0,36400.0,UPI,Vikas Verma
TX03922,2026-05-03,Smartphone X,Electronics,South,New,2,42000,10,75600.0,60480.0,15120.0,Cash,Siddharth Rao
TX03923,2026-02-02,MagSafe Power Bank,Accessories,North,Returning,2,3200,12,5632.0,3328.0,2304.0,Cash,Rahul Sharma
TX03924,2026-04-06,Mesh Task Chair,Furniture,West,Returning,1,7500,12,6600.0,4500.0,2100.0,Card,Kavita Reddy
TX03925,2026-02-27,Mesh Task Chair,Furniture,North,Returning,4,7500,0,30000.0,18000.0,12000.0,Card,Vikas Verma
TX03926,2026-04-13,Coffee Maker Deluxe,Home Appliances,North,New,3,12800,10,34560.0,24576.0,9984.0,Net Banking,Rahul Sharma
TX03927,2026-05-17,Noise Cancelling Headphones,Electronics,West,Returning,6,14500,24,66120.0,56550.0,9570.0,UPI,Neha Singh
TX03928,2026-07-26,Coffee Maker Deluxe,Home Appliances,East,New,3,12800,0,38400.0,24576.0,13824.0,Net Banking,Priya Patel
TX03929,2026-04-20,4K Streaming WebCam,Electronics,West,Returning,5,7800,8,35880.0,24180.0,11700.0,Card,Kavita Reddy
TX03930,2026-05-22,Ergonomic Office Chair,Furniture,South,New,3,14500,5,41325.0,26970.0,14355.0,Card,Priya Patel
TX03931,2026-07-04,Coffee Maker Deluxe,Home Appliances,North,New,3,12800,5,36480.0,24576.0,11904.0,Card,Siddharth Rao
TX03932,2026-03-04,Travel Backpack 30L,Accessories,Central,Returning,7,3500,12,21560.0,11025.0,10535.0,UPI,Rahul Sharma
TX03933,2026-03-07,Robotic Vacuum X,Home Appliances,North,Returning,7,26000,0,182000.0,127400.0,54600.0,Card,Siddharth Rao
TX03934,2026-03-08,Electric Kettle Stainless,Home Appliances,South,Returning,5,2400,5,11400.0,6240.0,5160.0,UPI,Siddharth Rao
TX03935,2026-06-21,Smart Blender 1200W,Home Appliances,East,New,4,6800,5,25840.0,15776.0,10064.0,UPI,Kavita Reddy
TX03936,2026-06-06,Denim Pants Premium,Clothing,North,New,3,2900,10,7830.0,3654.0,4176.0,Card,Amit Kumar
TX03937,2026-03-25,Smart Watch Series 7,Electronics,West,New,2,18500,0,37000.0,25160.0,11840.0,Net Banking,Ananya Roy
TX03938,2026-03-11,Formal Suit Blazer,Clothing,West,New,1,11500,0,11500.0,6325.0,5175.0,UPI,Vikas Verma
TX03939,2026-07-04,Robotic Vacuum X,Home Appliances,West,Returning,2,26000,5,49400.0,36400.0,13000.0,Cash,Ananya Roy
TX03940,2026-03-11,Laptop Pro 15,Electronics,East,Returning,4,68000,0,272000.0,212160.0,59840.0,Card,Neha Singh
TX03941,2026-03-03,Laptop Sleeve 15,Accessories,South,Returning,1,1100,0,1100.0,385.0,715.0,Net Banking,Neha Singh
TX03942,2026-04-15,4K Streaming WebCam,Electronics,North,New,1,7800,0,7800.0,4836.0,2964.0,UPI,Amit Kumar
TX03943,2026-06-29,Running Jacket Pro,Clothing,Central,Returning,4,4800,8,17664.0,8640.0,9024.0,Card,Vikas Verma
TX03944,2026-07-29,Wireless Earbuds,Electronics,South,New,4,4500,5,17100.0,10800.0,6300.0,UPI,Neha Singh
TX03945,2026-07-25,Trail Hiking Boots,Footwear,West,Returning,3,8400,8,23184.0,13104.0,10080.0,UPI,Amit Kumar
TX03946,2026-02-25,Gaming Mouse 8K,Electronics,South,Returning,4,3200,0,12800.0,7040.0,5760.0,Card,Priya Patel
TX03947,2026-06-09,Mechanical RGB Keyboard,Electronics,West,Returning,7,6200,0,43400.0,25172.0,18228.0,UPI,Siddharth Rao
TX03948,2026-04-30,Trail Hiking Boots,Footwear,East,Returning,7,8400,10,52920.0,30576.0,22344.0,Card,Ananya Roy
TX03949,2026-06-10,Travel Backpack 30L,Accessories,South,New,3,3500,10,9450.0,4725.0,4725.0,UPI,Vikas Verma
TX03950,2026-06-09,MagSafe Power Bank,Accessories,Central,New,4,3200,10,11520.0,6656.0,4864.0,UPI,Vikas Verma
TX03951,2026-04-17,Ergonomic Office Chair,Furniture,North,New,3,14500,0,43500.0,26970.0,16530.0,Cash,Amit Kumar
TX03952,2026-06-22,Smartphone X,Electronics,South,Returning,5,42000,0,210000.0,151200.0,58800.0,UPI,Amit Kumar
TX03953,2026-06-11,Travel Backpack 30L,Accessories,North,Returning,8,3500,5,26600.0,12600.0,14000.0,UPI,Siddharth Rao
TX03954,2026-02-12,Noise Cancelling Headphones,Electronics,East,Returning,5,14500,0,72500.0,47125.0,25375.0,Card,Kavita Reddy
TX03955,2026-02-21,Noise Cancelling Headphones,Electronics,North,Returning,4,14500,0,58000.0,37700.0,20300.0,Cash,Neha Singh
TX03956,2026-05-11,Air Purifier Pro,Home Appliances,East,New,2,16500,5,31350.0,21780.0,9570.0,UPI,Rahul Sharma
TX03957,2026-06-04,Denim Pants Premium,Clothing,West,Returning,5,2900,10,13050.0,6090.0,6960.0,UPI,Rahul Sharma
